Id; Description; Score; is secreted
F01_bin.1_00810; Cyclic pyranopterin monophosphate synthase;-1.000000000000000;false
F01_bin.1_00811; hypothetical protein;-1.000000000000000;false
F01_bin.1_00812; hypothetical protein;-1.000000000000000;false
F01_bin.1_00813; hypothetical protein;-1.000000000000000;false
F01_bin.1_00814; hypothetical protein;-1.000000000000000;false
F01_bin.1_00815; hypothetical protein;-1.000000000000000;false
F01_bin.1_00816; hypothetical protein;-1.000000000000000;false
F01_bin.1_00817; hypothetical protein;-1.000000000000000;false
F01_bin.1_00818; hypothetical protein;-1.000000000000000;false
F01_bin.1_00819; hypothetical protein;-1.000000000000000;false
F01_bin.1_00820; hypothetical protein;-1.000000000000000;false
F01_bin.1_00821; putative multidrug resistance ABC transporter ATP-binding/permease protein YheI;-1.000000000000000;false
F01_bin.1_00822; hypothetical protein;-1.000000000000000;false
F01_bin.1_00823; hypothetical protein;-1.000000000000000;false
F01_bin.1_00824; hypothetical protein;-1.000000000000000;false
F01_bin.1_00825; hypothetical protein;-1.000000000000000;false
F01_bin.1_00826; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2;-1.000000000000000;false
F01_bin.1_00827; hypothetical protein;-1.000000000000000;false
F01_bin.1_00828; Long-chain-fatty-acid--CoA ligase;-1.000000000000000;false
F01_bin.1_00829; hypothetical protein;-1.000000000000000;false
F01_bin.1_00830; Bifunctional chorismate mutase/prephenate dehydratase;-1.000000000000000;false
F01_bin.1_00831; Ribonuclease P protein component;-1.000000000000000;false
F01_bin.1_00832; Membrane protein insertase YidC;-1.000000000000000;false
F01_bin.1_00833; Quinohemoprotein alcohol dehydrogenase ADH IIB;-1.000000000000000;false
F01_bin.1_00834; hypothetical protein;-1.000000000000000;false
F01_bin.1_00835; 2-methyl-1,2-propanediol dehydrogenase;-1.000000000000000;false
F01_bin.1_00836; Acyl-CoA dehydrogenase;-1.000000000000000;false
F01_bin.1_00837; Putative acyl-CoA dehydrogenase FadE17;-1.000000000000000;false
F01_bin.1_00838; Betaine aldehyde dehydrogenase;-1.000000000000000;false
F01_bin.1_00839; hypothetical protein;-1.000000000000000;false
F01_bin.1_00840; hypothetical protein;-1.000000000000000;false
F01_bin.1_00841; hypothetical protein;-1.000000000000000;false
F01_bin.1_00842; hypothetical protein;-1.000000000000000;false
F01_bin.1_00843; hypothetical protein;-1.000000000000000;false
F01_bin.1_00844; hypothetical protein;-1.000000000000000;false
F01_bin.1_00845; hypothetical protein;-1.000000000000000;false
F01_bin.1_00846; hypothetical protein;-1.000000000000000;false
F01_bin.1_00847; hypothetical protein;-1.000000000000000;false
F01_bin.1_00848; hypothetical protein;-1.000000000000000;false
F01_bin.1_00849; Linearmycin resistance ATP-binding protein LnrL;-1.000000000000000;false
F01_bin.1_00850; hypothetical protein;-1.000000000000000;false
F01_bin.1_00851; Methionine synthase;-1.000000000000000;false
F01_bin.1_00852; hypothetical protein;-1.000000000000000;false
F01_bin.1_00853; Validoxylamine A 7'-phosphate phosphatase;-1.000000000000000;false
F01_bin.1_00854; hypothetical protein;-1.000000000000000;false
F01_bin.1_00855; putative protein;-1.000000000000000;false
F01_bin.1_00856; Lipoyl synthase;-1.000000000000000;false
F01_bin.1_00857; NAD(P)H-quinone oxidoreductase subunit 3;-1.000000000000000;false
F01_bin.1_00858; NADH-quinone oxidoreductase subunit B;-1.000000000000000;false
F01_bin.1_00859; NADH-quinone oxidoreductase chain 5;-1.000000000000000;false
F01_bin.1_00860; hypothetical protein;-1.000000000000000;false
F01_bin.1_00861; hypothetical protein;-1.000000000000000;false
F01_bin.1_00862; hypothetical protein;-1.000000000000000;false
F01_bin.1_00863; hypothetical protein;-1.000000000000000;false
F01_bin.1_00864; hypothetical protein;-1.000000000000000;false
F01_bin.1_00865; Isocitrate dehydrogenase [NADP];-1.000000000000000;false
F01_bin.1_00866; hypothetical protein;-1.000000000000000;false
F01_bin.1_00867; Sodium/pantothenate symporter;-1.000000000000000;false
F01_bin.1_00868; hypothetical protein;-1.000000000000000;false
F01_bin.1_00869; hypothetical protein;-1.000000000000000;false
F01_bin.1_00870; Integration host factor subunit alpha;-1.000000000000000;false
F01_bin.1_00871; hypothetical protein;-1.000000000000000;false
F01_bin.1_00872; hypothetical protein;-1.000000000000000;false
F01_bin.1_00873; Sodium/pantothenate symporter;-1.000000000000000;false
F01_bin.1_00874; hypothetical protein;-1.000000000000000;false
F01_bin.1_00875; hypothetical protein;-1.000000000000000;false
F01_bin.1_00876; hypothetical protein;-1.000000000000000;false
F01_bin.1_00877; Sodium/pantothenate symporter;-1.000000000000000;false
F01_bin.1_00878; hypothetical protein;-1.000000000000000;false
F01_bin.1_00879; 6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating;-1.000000000000000;false
F01_bin.1_00880; Putative sugar phosphate isomerase YwlF;-1.000000000000000;false
F01_bin.1_00881; hypothetical protein;-1.000000000000000;false
F01_bin.1_00882; Phosphoglycolate phosphatase;-1.000000000000000;false
F01_bin.1_00883; Formamidase;-1.000000000000000;false
F01_bin.1_00884; (S)-1-Phenylethanol dehydrogenase;-1.000000000000000;false
F01_bin.1_00885; hypothetical protein;-1.000000000000000;false
F01_bin.1_00886; hypothetical protein;-1.000000000000000;false
F01_bin.1_00887; Elongation factor Ts;-1.000000000000000;false
F01_bin.1_00888; hypothetical protein;-1.000000000000000;false
F01_bin.1_00889; 30S ribosomal protein S9;-1.000000000000000;false
F01_bin.1_00890; 50S ribosomal protein L13;-1.000000000000000;false
F01_bin.1_00891; hypothetical protein;-1.000000000000000;false
F01_bin.1_00892; hypothetical protein;-1.000000000000000;false
F01_bin.1_00893; hypothetical protein;-1.000000000000000;false
F01_bin.1_00894; hypothetical protein;-1.000000000000000;false
F01_bin.1_00895; hypothetical protein;-1.000000000000000;false
F01_bin.1_00896; Hydroxymethylglutaryl-CoA lyase YngG;-1.000000000000000;false
F01_bin.1_00897; Homoaconitase large subunit;-1.000000000000000;false
F01_bin.1_00898; 2,3-dimethylmalate dehydratase small subunit;-1.000000000000000;false
F01_bin.1_00899; Succinyl-CoA--L-malate CoA-transferase beta subunit;-1.000000000000000;false
F01_bin.1_00900; putative protein;-1.000000000000000;false
F01_bin.1_00901; Formamidase;-1.000000000000000;false
F01_bin.1_00902; hypothetical protein;-1.000000000000000;false
F01_bin.1_00903; hypothetical protein;-1.000000000000000;false
F01_bin.1_00904; Alginate biosynthesis protein AlgA;-1.000000000000000;false
F01_bin.1_00905; hypothetical protein;-1.000000000000000;false
F01_bin.1_00906; Phosphomannomutase/phosphoglucomutase;-1.000000000000000;false
F01_bin.1_00907; hypothetical protein;-1.000000000000000;false
F01_bin.1_00908; Adaptive-response sensory-kinase SasA;-1.000000000000000;false
F01_bin.1_00909; Regulatory protein AtoC;-1.000000000000000;false
F01_bin.1_00910; Fe/S biogenesis protein NfuA;-1.000000000000000;false
F01_bin.1_00911; hypothetical protein;-1.000000000000000;false
F01_bin.1_00912; RNA polymerase sigma-H factor;-1.000000000000000;false
F01_bin.1_00913; hypothetical protein;-1.000000000000000;false
F01_bin.1_00914; hypothetical protein;-1.000000000000000;false
F01_bin.1_00915; Serine/threonine-protein kinase PknD;-1.000000000000000;false
F01_bin.1_00916; hypothetical protein;-1.000000000000000;false
F01_bin.1_00917; hypothetical protein;-1.000000000000000;false
F01_bin.1_00918; hypothetical protein;-1.000000000000000;false
F01_bin.1_00919; Zinc transporter ZupT;-1.000000000000000;false
F01_bin.1_00920; hypothetical protein;-1.000000000000000;false
F01_bin.1_00921; HTH-type transcriptional repressor BluR;-1.000000000000000;false
F01_bin.1_00922; Integration host factor subunit alpha;-1.000000000000000;false
F01_bin.1_00923; 50S ribosomal protein L7/L12;-1.000000000000000;false
F01_bin.1_00924; hypothetical protein;-1.000000000000000;false
F01_bin.1_00925; 50S ribosomal protein L1;-1.000000000000000;false
F01_bin.1_00926; Transcription termination/antitermination protein NusG;-1.000000000000000;false
F01_bin.1_00927; Protein translocase subunit SecE;-1.000000000000000;false
F01_bin.1_00928; UvrABC system protein A;-1.000000000000000;false
F01_bin.1_00929; hypothetical protein;-1.000000000000000;false
F01_bin.1_00930; Argininosuccinate synthase;-1.000000000000000;false
F01_bin.1_00931; Argininosuccinate lyase;-1.000000000000000;false
F01_bin.1_00932; Ornithine carbamoyltransferase;-1.000000000000000;false
F01_bin.1_00933; hypothetical protein;-1.000000000000000;false
F01_bin.1_00934; hypothetical protein;-1.000000000000000;false
F01_bin.1_00935; hypothetical protein;-1.000000000000000;false
F01_bin.1_00936; hypothetical protein;-1.000000000000000;false
F01_bin.1_00937; hypothetical protein;-1.000000000000000;false
F01_bin.1_00938; hypothetical protein;-1.000000000000000;false
F01_bin.1_00939; 3-oxoacyl-[acyl-carrier-protein] synthase 2;-1.000000000000000;false
F01_bin.1_00940; Acyl carrier protein;-1.000000000000000;false
F01_bin.1_00941; 3-oxoacyl-[acyl-carrier-protein] reductase FabG;-1.000000000000000;false
F01_bin.1_00942; Malonyl CoA-acyl carrier protein transacylase;-1.000000000000000;false
F01_bin.1_00943; hypothetical protein;-1.000000000000000;false
F01_bin.1_00944; hypothetical protein;-1.000000000000000;false
F01_bin.1_00945; Fructose dehydrogenase large subunit;-1.000000000000000;false
F01_bin.1_00946; N-carbamoylsarcosine amidase;-1.000000000000000;false
F01_bin.1_00947; hypothetical protein;-1.000000000000000;false
F01_bin.1_00948; DNA ligase;-1.000000000000000;false
F01_bin.1_00949; hypothetical protein;-1.000000000000000;false
F01_bin.1_00950; hypothetical protein;-1.000000000000000;false
F01_bin.1_00951; hypothetical protein;-1.000000000000000;false
F01_bin.1_00952; Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial;-1.000000000000000;false
F01_bin.1_00953; hypothetical protein;-1.000000000000000;false
F01_bin.1_00954; hypothetical protein;-1.000000000000000;false
F01_bin.1_00955; Single-stranded-DNA-specific exonuclease RecJ;-1.000000000000000;false
F01_bin.1_00956; hypothetical protein;-1.000000000000000;false
F01_bin.1_00957; hypothetical protein;-1.000000000000000;false
F01_bin.1_00958; Biotin carboxylase;-1.000000000000000;false
F01_bin.1_00959; hypothetical protein;-1.000000000000000;false
F01_bin.1_00960; hypothetical protein;-1.000000000000000;false
F01_bin.1_00961; Nucleoside diphosphate kinase;-1.000000000000000;false
F01_bin.1_00962; Succinate--CoA ligase [ADP-forming] subunit alpha;-1.000000000000000;false
F01_bin.1_00963; Succinate--CoA ligase [ADP-forming] subunit beta;-1.000000000000000;false
F01_bin.1_00964; hypothetical protein;-1.000000000000000;false
F01_bin.1_00965; DNA topoisomerase 1;-1.000000000000000;false
F01_bin.1_00966; putative bifunctional SAT/APS kinase;-1.000000000000000;false
F01_bin.1_00967; 3-hydroxy-2-methylpyridine-4,5-dicarboxylate 4-decarboxylase;-1.000000000000000;false
F01_bin.1_00968; hypothetical protein;-1.000000000000000;false
F01_bin.1_00969; hypothetical protein;-1.000000000000000;false
F01_bin.1_00970; hypothetical protein;-1.000000000000000;false
F01_bin.1_00971; hypothetical protein;-1.000000000000000;false
F01_bin.1_00972; Glycerophosphodiester phosphodiesterase, periplasmic;-1.000000000000000;false
F01_bin.1_00973; hypothetical protein;-1.000000000000000;false
F01_bin.1_00974; Allantoinase;-1.000000000000000;false
F01_bin.1_00975; hypothetical protein;-1.000000000000000;false
F01_bin.1_00976; hypothetical protein;-1.000000000000000;false
F01_bin.1_00977; Ycf48-like protein;-1.000000000000000;false
F01_bin.1_00978; 3-isopropylmalate dehydratase small subunit;-1.000000000000000;false
F01_bin.1_00979; 3-isopropylmalate dehydratase large subunit;-1.000000000000000;false
F01_bin.1_00980; 2-isopropylmalate synthase;-1.000000000000000;false
F01_bin.1_00981; hypothetical protein;-1.000000000000000;false
F01_bin.1_00982; Bifunctional riboflavin kinase/FMN adenylyltransferase;-1.000000000000000;false
F01_bin.1_00983; Ribonuclease BN;-1.000000000000000;false
F01_bin.1_00984; hypothetical protein;-1.000000000000000;false
F01_bin.1_00985; Nucleoside triphosphate pyrophosphohydrolase;-1.000000000000000;false
F01_bin.1_00986; hypothetical protein;-1.000000000000000;false
F01_bin.1_00987; hypothetical protein;-1.000000000000000;false
F01_bin.1_00988; hypothetical protein;-1.000000000000000;false
F01_bin.1_00989; hypothetical protein;-1.000000000000000;false
F01_bin.1_00990; Endoribonuclease YbeY;-1.000000000000000;false
F01_bin.1_00991; hypothetical protein;-1.000000000000000;false
F01_bin.1_00992; Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL;-1.000000000000000;false
F01_bin.1_00993; hypothetical protein;-1.000000000000000;false
F01_bin.1_00994; putative zinc protease;-1.000000000000000;false
F01_bin.1_00995; putative protein;-1.000000000000000;false
F01_bin.1_00996; Long-chain-fatty-acid--CoA ligase;-1.000000000000000;false
F01_bin.1_00997; hypothetical protein;-1.000000000000000;false
F01_bin.1_00998; Peptide methionine sulfoxide reductase MsrA/MsrB;-1.000000000000000;false
F01_bin.1_00999; hypothetical protein;-1.000000000000000;false
F01_bin.1_01000; hypothetical protein;-1.000000000000000;false
F01_bin.1_01001; Polyvinylalcohol dehydrogenase;-1.000000000000000;false
F01_bin.1_01002; hypothetical protein;-1.000000000000000;false
F01_bin.1_01003; Phenolic acid decarboxylase;-1.000000000000000;false
F01_bin.1_01004; Adenine deaminase;-1.000000000000000;false
F01_bin.1_01005; hypothetical protein;-1.000000000000000;false
F01_bin.1_01006; hypothetical protein;-1.000000000000000;false
F01_bin.1_01007; hypothetical protein;-1.000000000000000;false
F01_bin.1_01008; Endonuclease 4;-1.000000000000000;false
F01_bin.1_01009; hypothetical protein;-1.000000000000000;false
F01_bin.1_01010; hypothetical protein;-1.000000000000000;false
F01_bin.1_01011; hypothetical protein;-1.000000000000000;false
F01_bin.1_01012; Glucosylglycerate synthase;-1.000000000000000;false
F01_bin.1_01013; hypothetical protein;-1.000000000000000;false
F01_bin.1_01014; Aspartate-semialdehyde dehydrogenase 2;-1.000000000000000;false
F01_bin.1_01015; 4-hydroxy-tetrahydrodipicolinate reductase;-1.000000000000000;false
F01_bin.1_01016; 4-hydroxy-tetrahydrodipicolinate synthase;-1.000000000000000;false
F01_bin.1_01017; hypothetical protein;-1.000000000000000;false
F01_bin.1_01018; hypothetical protein;-1.000000000000000;false
F01_bin.1_01019; hypothetical protein;-1.000000000000000;false
F01_bin.1_01020; Imidazolonepropionase;-1.000000000000000;false
F01_bin.1_01021; hypothetical protein;-1.000000000000000;false
F01_bin.1_01022; ATP-dependent DNA helicase PcrA;-1.000000000000000;false
F01_bin.1_01023; hypothetical protein;-1.000000000000000;false
F01_bin.1_01024; hypothetical protein;-1.000000000000000;false
F01_bin.1_01025; hypothetical protein;-1.000000000000000;false
F01_bin.1_01026; UDP-N-acetylglucosamine 1-carboxyvinyltransferase;-1.000000000000000;false
F01_bin.1_01027; hypothetical protein;-1.000000000000000;false
F01_bin.1_01028; Thiol-disulfide oxidoreductase ResA;-1.000000000000000;false
F01_bin.1_01029; Deoxyhypusine synthase-like protein;-1.000000000000000;false
F01_bin.1_01030; putative oxidoreductase;-1.000000000000000;false
F01_bin.1_01031; Multidrug resistance protein MdtG;-1.000000000000000;false
F01_bin.1_01032; hypothetical protein;-1.000000000000000;false
F01_bin.1_01033; NADH-quinone oxidoreductase subunit F;-1.000000000000000;false
F01_bin.1_01034; Periplasmic nitrate reductase;-1.000000000000000;false
F01_bin.1_01035; NAD(P)H-quinone oxidoreductase subunit 1;-1.000000000000000;false
F01_bin.1_01036; hypothetical protein;-1.000000000000000;false
F01_bin.1_01037; hypothetical protein;-1.000000000000000;false
F01_bin.1_01038; hypothetical protein;-1.000000000000000;false
F01_bin.1_01039; hypothetical protein;-1.000000000000000;false
F01_bin.1_01040; hypothetical protein;-1.000000000000000;false
F01_bin.1_01041; hypothetical protein;-1.000000000000000;false
F01_bin.1_01042; hypothetical protein;-1.000000000000000;false
F01_bin.1_01043; UDP-N-acetylmuramoylalanine--D-glutamate ligase;-1.000000000000000;false
F01_bin.1_01044; Phospho-N-acetylmuramoyl-pentapeptide-transferase;-1.000000000000000;false
F01_bin.1_01045; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase;-1.000000000000000;false
F01_bin.1_01046; ADP-heptose--LPS heptosyltransferase 2;-1.000000000000000;false
F01_bin.1_01047; Histidine biosynthesis bifunctional protein HisB;-1.000000000000000;false
F01_bin.1_01048; Bifunctional protein HldE;-1.000000000000000;false
F01_bin.1_01049; D-beta-D-heptose 1-phosphate adenylyltransferase;-1.000000000000000;false
F01_bin.1_01050; hypothetical protein;-1.000000000000000;false
F01_bin.1_01051; hypothetical protein;-1.000000000000000;false
F01_bin.1_01052; hypothetical protein;-1.000000000000000;false
F01_bin.1_01053; hypothetical protein;-1.000000000000000;false
F01_bin.1_01054; Modulator of FtsH protease HflC;-1.000000000000000;false
F01_bin.1_01055; Modulator of FtsH protease HflK;-1.000000000000000;false
F01_bin.1_01056; Methionine aminopeptidase 1, mitochondrial;-1.000000000000000;false
F01_bin.1_01057; hypothetical protein;-1.000000000000000;false
F01_bin.1_01058; hypothetical protein;-1.000000000000000;false
F01_bin.1_01059; hypothetical protein;-1.000000000000000;false
F01_bin.1_01060; D-glycerate 2-kinase;-1.000000000000000;false
F01_bin.1_01061; hypothetical protein;-1.000000000000000;false
F01_bin.1_01062; NAD-dependent protein deacetylase;-1.000000000000000;false
F01_bin.1_01063; tRNA pseudouridine synthase B;-1.000000000000000;false
F01_bin.1_01064; Bifunctional oligoribonuclease and PAP phosphatase NrnA;-1.000000000000000;false
F01_bin.1_01065; hypothetical protein;-1.000000000000000;false
F01_bin.1_01066; Oxygen-dependent choline dehydrogenase;-1.000000000000000;false
F01_bin.1_01067; hypothetical protein;-1.000000000000000;false
F01_bin.1_01068; hypothetical protein;-1.000000000000000;false
F01_bin.1_01069; hypothetical protein;-1.000000000000000;false
F01_bin.1_01070; Quinohemoprotein alcohol dehydrogenase ADH IIB;-1.000000000000000;false
F01_bin.1_01071; N-substituted formamide deformylase;-1.000000000000000;false
F01_bin.1_01072; hypothetical protein;-1.000000000000000;false
F01_bin.1_01073; hypothetical protein;-1.000000000000000;false
F01_bin.1_01074; hypothetical protein;-1.000000000000000;false
F01_bin.1_01075; Polyvinylalcohol dehydrogenase;-1.000000000000000;false
F01_bin.1_01076; Caffeine dehydrogenase subunit alpha;-1.000000000000000;false
F01_bin.1_01077; hypothetical protein;-1.000000000000000;false
F01_bin.1_01078; hypothetical protein;-1.000000000000000;false
F01_bin.1_01079; hypothetical protein;-1.000000000000000;false
F01_bin.1_01080; Beta-hexosaminidase;-1.000000000000000;false
F01_bin.1_01081; hypothetical protein;-1.000000000000000;false
F01_bin.1_01082; Sodium/glucose cotransporter;-1.000000000000000;false
F01_bin.1_01083; RNA polymerase sigma factor RpoH;-1.000000000000000;false
F01_bin.1_01084; S-adenosylmethionine:tRNA ribosyltransferase-isomerase;-1.000000000000000;false
F01_bin.1_01085; Fosmidomycin resistance protein;-1.000000000000000;false
F01_bin.1_01086; hypothetical protein;-1.000000000000000;false
F01_bin.1_01087; hypothetical protein;-1.000000000000000;false
F01_bin.1_01088; 3-methyl-2-oxobutanoate hydroxymethyltransferase;-1.000000000000000;false
F01_bin.1_01089; Pantothenate synthetase;-1.000000000000000;false
F01_bin.1_01090; hypothetical protein;-1.000000000000000;false
F01_bin.1_01091; hypothetical protein;-1.000000000000000;false
F01_bin.1_01092; hypothetical protein;-1.000000000000000;false
F01_bin.1_01093; Imidazolonepropionase;-1.000000000000000;false
F01_bin.1_01094; hypothetical protein;-1.000000000000000;false
F01_bin.1_01095; hypothetical protein;-1.000000000000000;false
F01_bin.1_01096; hypothetical protein;-1.000000000000000;false
F01_bin.1_01097; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial;-1.000000000000000;false
F01_bin.1_01098; hypothetical protein;-1.000000000000000;false
F01_bin.1_01099; hypothetical protein;-1.000000000000000;false
F01_bin.1_01100; Cytochrome c oxidase subunit 3;-1.000000000000000;false
F01_bin.1_01101; putative cytochrome c oxidase subunit 3;-1.000000000000000;false
F01_bin.1_01102; Alternative cytochrome c oxidase subunit 1;-1.000000000000000;false
F01_bin.1_01103; hypothetical protein;-1.000000000000000;false
F01_bin.1_01104; hypothetical protein;-1.000000000000000;false
F01_bin.1_01105; Acetolactate synthase, catabolic;-1.000000000000000;false
F01_bin.1_01106; hypothetical protein;-1.000000000000000;false
F01_bin.1_01107; hypothetical protein;-1.000000000000000;false
F01_bin.1_01108; hypothetical protein;-1.000000000000000;false
F01_bin.1_01109; 50S ribosomal protein L31;-1.000000000000000;false
F01_bin.1_01110; Peptide chain release factor 1;-1.000000000000000;false
F01_bin.1_01111; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial;-1.000000000000000;false
F01_bin.1_01112; hypothetical protein;-1.000000000000000;false
F01_bin.1_01113; L-lactate transporter;-1.000000000000000;false
F01_bin.1_01114; Transcription-repair-coupling factor;-1.000000000000000;false
F01_bin.1_01115; hypothetical protein;-1.000000000000000;false
F01_bin.1_01116; hypothetical protein;-1.000000000000000;false
F01_bin.1_01117; Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific);-1.000000000000000;false
F01_bin.1_01118; tRNA pseudouridine synthase A;-1.000000000000000;false
F01_bin.1_01119; hypothetical protein;-1.000000000000000;false
F01_bin.1_01120; tRNA dimethylallyltransferase;-1.000000000000000;false
F01_bin.1_01121; Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B;-1.000000000000000;false
F01_bin.1_01122; Phosphate regulon transcriptional regulatory protein PhoB;-1.000000000000000;false
F01_bin.1_01123; hypothetical protein;-1.000000000000000;false
F01_bin.1_01125; hypothetical protein;-1.000000000000000;false
F01_bin.1_01126; Adenine phosphoribosyltransferase;-1.000000000000000;false
F01_bin.1_01127; Acylphosphatase;-1.000000000000000;false
F01_bin.1_01129; hypothetical protein;-1.000000000000000;false
F01_bin.1_01130; hypothetical protein;-1.000000000000000;false
F01_bin.1_01131; 2-oxoisovalerate dehydrogenase subunit alpha;-1.000000000000000;false
F01_bin.1_01132; 2-oxoisovalerate dehydrogenase subunit beta;-1.000000000000000;false
F01_bin.1_01133; hypothetical protein;-1.000000000000000;false
F01_bin.1_01134; Response regulator PleD;-1.000000000000000;false
F01_bin.1_01135; Cyclic di-GMP phosphodiesterase;-1.000000000000000;false
F01_bin.1_01136; Isoquinoline 1-oxidoreductase subunit beta;-1.000000000000000;false
F01_bin.1_01137; hypothetical protein;-1.000000000000000;false
F01_bin.1_01138; hypothetical protein;-1.000000000000000;false
F01_bin.1_01139; hypothetical protein;-1.000000000000000;false
F01_bin.1_01140; C4-dicarboxylate TRAP transporter large permease protein DctM;-1.000000000000000;false
F01_bin.1_01141; hypothetical protein;-1.000000000000000;false
F01_bin.1_01143; Adaptive-response sensory-kinase SasA;-1.000000000000000;false
F01_bin.1_01144; Type II secretion system protein F;-1.000000000000000;false
F01_bin.1_01145; hypothetical protein;-1.000000000000000;false
F01_bin.1_01146; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial;-1.000000000000000;false
F01_bin.1_01147; hypothetical protein;-1.000000000000000;false
F01_bin.1_01148; hypothetical protein;-1.000000000000000;false
F01_bin.1_01149; hypothetical protein;-1.000000000000000;false
F01_bin.1_01150; hypothetical protein;-1.000000000000000;false
F01_bin.1_01152; hypothetical protein;-1.000000000000000;false
F01_bin.1_01153; ECF RNA polymerase sigma factor SigH;-1.000000000000000;false
F01_bin.1_01154; hypothetical protein;-1.000000000000000;false
F01_bin.1_01155; hypothetical protein;-1.000000000000000;false
F01_bin.1_01156; hypothetical protein;-1.000000000000000;false
F01_bin.1_01157; hypothetical protein;-1.000000000000000;false
F01_bin.1_01158; hypothetical protein;-1.000000000000000;false
F01_bin.1_01159; hypothetical protein;-1.000000000000000;false
F01_bin.1_01160; hypothetical protein;-1.000000000000000;false
F01_bin.1_01161; hypothetical protein;-1.000000000000000;false
F01_bin.1_01162; hypothetical protein;-1.000000000000000;false
F01_bin.1_01163; hypothetical protein;-1.000000000000000;false
F01_bin.1_01164; Formamidase;-1.000000000000000;false
F01_bin.1_01165; Phenolic acid decarboxylase;-1.000000000000000;false
F01_bin.1_01166; hypothetical protein;-1.000000000000000;false
F01_bin.1_01167; hypothetical protein;-1.000000000000000;false
F01_bin.1_01168; hypothetical protein;-1.000000000000000;false
F01_bin.1_01169; Adenine deaminase;-1.000000000000000;false
F01_bin.1_01170; hypothetical protein;-1.000000000000000;false
F01_bin.1_01171; hypothetical protein;-1.000000000000000;false
F01_bin.1_01172; hypothetical protein;-1.000000000000000;false
F01_bin.1_01173; hypothetical protein;-1.000000000000000;false
F01_bin.1_01174; hypothetical protein;-1.000000000000000;false
F01_bin.1_01175; hypothetical protein;-1.000000000000000;false
F01_bin.1_01176; Type IV pilus biogenesis and competence protein PilQ;-1.000000000000000;false
F01_bin.1_01177; Aminopeptidase YpdF;-1.000000000000000;false
F01_bin.1_01178; hypothetical protein;-1.000000000000000;false
F01_bin.1_01179; hypothetical protein;-1.000000000000000;false
F01_bin.1_01180; hypothetical protein;-1.000000000000000;false
F01_bin.1_01181; hypothetical protein;-1.000000000000000;false
F01_bin.1_01182; Aminopyrimidine aminohydrolase;-1.000000000000000;false
F01_bin.1_01183; hypothetical protein;-1.000000000000000;false
F01_bin.1_01184; hypothetical protein;-1.000000000000000;false
F01_bin.1_01185; DNA-3-methyladenine glycosylase 1;-1.000000000000000;false
F01_bin.1_01186; hypothetical protein;-1.000000000000000;false
F01_bin.1_01187; Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase;-1.000000000000000;false
F01_bin.1_01189; hypothetical protein;-1.000000000000000;false
F01_bin.1_01190; hypothetical protein;-1.000000000000000;false
F01_bin.1_01191; Serine-protein kinase RsbW;-1.000000000000000;false
F01_bin.1_01192; Glycine cleavage system H protein;-1.000000000000000;false
F01_bin.1_01193; hypothetical protein;-1.000000000000000;false
F01_bin.1_01194; glycine dehydrogenase (decarboxylating) subunit 1;-1.000000000000000;false
F01_bin.1_01195; hypothetical protein;-1.000000000000000;false
F01_bin.1_01196; hypothetical protein;-1.000000000000000;false
F01_bin.1_01197; hypothetical protein;-1.000000000000000;false
F01_bin.1_01198; Hydroxycinnamoyl-CoA hydratase-lyase;-1.000000000000000;false
F01_bin.1_01199; Trans-feruloyl-CoA synthase FCS1;-1.000000000000000;false
F01_bin.1_01200; hypothetical protein;-1.000000000000000;false
F01_bin.1_01201; hypothetical protein;-1.000000000000000;false
F01_bin.1_01202; hypothetical protein;-1.000000000000000;false
F01_bin.1_01203; hypothetical protein;-1.000000000000000;false
F01_bin.1_01204; hypothetical protein;-1.000000000000000;false
F01_bin.1_01205; hypothetical protein;-1.000000000000000;false
F01_bin.1_01206; Short-chain-enoyl-CoA hydratase;-1.000000000000000;false
F01_bin.1_01207; CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase;-1.000000000000000;false
F01_bin.1_01208; Phosphoenolpyruvate-protein phosphotransferase;-1.000000000000000;false
F01_bin.1_01209; Serine hydroxymethyltransferase;-1.000000000000000;false
F01_bin.1_01210; hypothetical protein;-1.000000000000000;false
F01_bin.1_01211; hypothetical protein;-1.000000000000000;false
F01_bin.1_01212; hypothetical protein;-1.000000000000000;false
F01_bin.1_01213; hypothetical protein;-1.000000000000000;false
F01_bin.1_01214; hypothetical protein;-1.000000000000000;false
F01_bin.1_01215; Glucoamylase;-1.000000000000000;false
F01_bin.1_01216; D-inositol-3-phosphate glycosyltransferase;-1.000000000000000;false
F01_bin.1_01217; hypothetical protein;-1.000000000000000;false
